channel_id,playlist_id,topic,Channel,PublishedAt,avg_views,avg_likes,avg_comments,num_videos,subscribers_counts,category_of_topic,playlist_total_duration
UC1XBh-m27kkgwLAwu_SRJBg,PLGjplNEQ1it8-0CmoljS5yeV-GlKSUEt0,Python,ShradhaKhapra,2024-01-26T13:45:05Z,1816913.0,28562.0,1444.0,9.0,538000,programming_languages,8h 56m 31s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9agwh1XjRt242xIpHhPT2llg,Python,CodeWithHarry,2022-11-28T08:39:03Z,499541.0,12270.0,992.0,100.0,7330000,programming_languages,17h 57m 12s
UC59K-uG2A5ogwIrHw4bmlEg,PLsyeobzWxl7poL9JTVyndKe62ieoN-MZ3,Python,Telusko,2018-06-30T13:24:43Z,813792.0,12910.0,612.0,111.0,2550000,programming_languages,15h 16m 39s
UCM-yUTYGmrNvKOCcAl21g3w,PLdo5W4Nhv31bZSiqiOL5ta39vSnBxpOPT,Python,JennysLecturesCSIT,2022-08-25T09:51:52Z,122589.0,1948.0,117.0,125.0,1860000,programming_languages,35h 26m 31s
UCCezIgC97PvUuR4_gbFUs5g,PL-osiE80TeTt2d9bfVyTiXJA-UTHn6WwU,Python,CoreySchafer,2015-03-23T05:58:13Z,588719.0,12636.0,512.0,151.0,1430000,programming_languages,66h 59m 28s
UC8butISFwT-Wl7EV0hUK0BQ,PLWKjhJtqVAbnqBxcdjVGgT3uVR10bzTEB,Python,freeCodeCamporg,2018-10-31T14:11:15Z,3144583.0,67792.0,1729.0,12.0,10700000,programming_languages,115h 0m 40s
UC0T6MVd3wQDB5ICAe45OxaQ,PLjVLYmrlmjGcQfNj_SLlLV4Ytf39f8BF7,Python,WsCubeTech,2021-06-12T14:09:50Z,101912.0,1586.0,39.0,91.0,3910000,programming_languages,16h 52m 25s
UCwr-evhuzGZgDFrq_1pLt_A,PLvepBxfiuao1hO1vPOskQ1X4dbjGXF9bm,Python,ErrorMakesClever,2023-05-08T05:07:14Z,129539.0,3210.0,128.0,27.0,983000,programming_languages,9h 39m 54s
UC63URkuUvnugRBeTNqmToKg,PLLOxZwkBK52DmuHRO3UNpqAzDF57FtIxk,Python,SundeepSaradhiKanthety,2018-07-22T18:55:55Z,70974.0,1580.0,54.0,75.0,651000,programming_languages,32h 48m 19s
UCJihyK0A38SZ6SdJirEdIOw,PLxCzCOWd7aiEb4apyN1Y8mD-QuUTr3SPQ,Python,GateSmashers,2022-08-26T11:08:53Z,83058.0,1544.0,40.0,88.0,2290000,programming_languages,10h 57m 0s
UCsMica-v34Irf9KVTh6xx-g,PLlrxD0HtieHhS8VzuMCfQD4uJ9yne1mE6,Python,MicrosoftDeveloper,2019-08-05T17:42:57Z,166660.0,1373.0,50.0,44.0,587000,programming_languages,4h 36m 20s
UC9x0AN7BWHpCDHSm9NiJFJQ,PLIhvC56v63ILPDA2DQBv0IKzqsWTZxCkp,Python,NetworkChuck,2021-08-14T17:14:22Z,611672.0,24355.0,1281.0,10.0,4570000,programming_languages,2h 28m 34s
UCtg2VXPjjo0OGZ_2ra-f10Q,PLRvH37iEcMFEivtGxhbgvgioun1o0ZdwQ,Python,DGTech,2022-06-14T11:10:48Z,9035.0,168.0,10.0,23.0,57100,programming_languages,6h 19m 25s
UCpGQisjfG8w-E21cG4ScEOA,PLNMnAEqLBwmpR8JDBOEl0jrzmH1vPnO7v,Python,HabluProgrammer,2023-04-05T10:39:37Z,34552.0,876.0,99.0,91.0,224000,programming_languages,24h 42m 20s
UCSNkfKl4cU-55Nm-ovsvOHQ,PLDoPjvoNmBAyE_gei5d18qkfIe-Z8mocs,Python,ElzeroWebSchool,2020-04-01T20:32:32Z,108716.0,3452.0,87.0,152.0,1640000,programming_languages,20h 24m 59s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9agS67Uits0UnJyrYiXhDS6q,Java,CodeWithHarry,2020-08-30T15:55:04Z,587799.0,19238.0,1233.0,113.0,7330000,programming_languages,28h 42m 27s
UCQYMhOMi_Cdj1CEAU-fv80A,PLBlnK6fEyqRjKA_NuK9mHmlk0dZzuP1P5,Java,NesoAcademy,2019-11-22T18:41:08Z,115723.0,1828.0,50.0,129.0,2870000,programming_languages,13h 32m 11s
UCBwmMxybNva6P_5VmxjzwqA,PLfqMhTWNBTe3LtFWcvwpqTkUSlB32kJop,Java,ApnaCollege,2021-09-01T15:21:25Z,1759841.0,30237.0,961.0,39.0,6590000,programming_languages,33h 17m 51s
UCBGOUQHNNtNGcGzVq5rIXjw,PL9gnSGHSqcnr_DxHsP7AW9ftq0AtAyYqJ,Java,KunalKushwaha,2021-07-30T12:45:17Z,549277.0,12464.0,744.0,69.0,757000,programming_languages,79h 35m 37s
UCDrf0V4fcBr5FlCtKwvpfwA,PLxgZQoSe9cg00xyG5gzb5BMkOClkch7Gr,Java,CollegeWallah,2022-10-24T11:55:19Z,140911.0,2191.0,184.0,70.0,845000,programming_languages,108h 58m 13s
UC59K-uG2A5ogwIrHw4bmlEg,PLsyeobzWxl7pe_IiTfNyr55kwJPWbgxB5,Java,Telusko,2023-01-16T14:53:39Z,211889.0,2545.0,49.0,106.0,2550000,programming_languages,15h 42m 36s
UC1Bbtdbpfert8leeKx2mssw,PLz8gl4BEGkEGYXNZrIRHJUSoxS_FPBrDy,Java,HYRTutorialsTelugu,2022-01-26T11:37:31Z,124744.0,4437.0,591.0,78.0,124000,programming_languages,53h 18m 5s
UC7uzuZJIYzcxV9JJ1yAtHHg,PL78RhpUUKSweClRi_l05UgfE3053-zkRf,Java,CompleteCodingbyPrashantSir,2023-12-22T13:35:53Z,798080.0,15240.0,2824.0,3.0,220000,programming_languages,35h 30m 27s
UCwr-evhuzGZgDFrq_1pLt_A,PLvepBxfiuao2qCm6QgUay9LUAehVbGlOb,Java,ErrorMakesClever,2024-04-01T10:40:13Z,69116.0,1304.0,75.0,54.0,983000,programming_languages,8h 33m 0s
UCa--uYErOqjm8qT576P1hMQ,PLCInYL3l2AajYlZGzU_LVrHdoouf8W6ZN,Java,AdelNasim,2020-10-20T00:25:52Z,107048.0,1992.0,44.0,77.0,228000,programming_languages,25h 11m 26s
UCJbPGzawDH1njbqV-D5HqKw,PLFE2CE09D83EE3E28,Java,thenewboston,2009-05-16T16:59:11Z,801336.0,5770.0,668.0,87.0,2680000,programming_languages,10h 31m 41s
UCa--uYErOqjm8qT576P1hMQ,PLCInYL3l2AagY7fFlhCrjpLiIFybW3yQv,Java,AdelNasim,2020-12-21T21:57:41Z,78997.0,1484.0,39.0,47.0,228000,programming_languages,16h 39m 2s
UCWX_0VvMxl0_XosvYOZ7O0g,PL1DUmTEdeA6K7rdxKiWJq6JIxTvHalY8f,Java,MohamedElDesouki,2017-09-26T06:06:26Z,221077.0,3240.0,83.0,56.0,438000,programming_languages,18h 10m 29s
UCEXwc6mNh7Lakj6lX-7a2Mg,PLgH5QX0i9K3oAZUB2QXR-dZac0c9HNyRa,Java,AnisulIslam,2017-05-17T19:34:45Z,49345.0,621.0,48.0,341.0,497000,programming_languages,46h 2m 13s
UCzFPWBdClpZ9afmmyhho4Rg,PLacgMXFs7kl8wrP2mPyJgsWVk-FP31qq1,Java,HYRTutorials,2022-01-28T20:23:30Z,126330.0,4493.0,598.0,77.0,68900,programming_languages,52h 51m 23s
UCDrf0V4fcBr5FlCtKwvpfwA,PLxgZQoSe9cg1drBnejUaDD9GEJBGQ5hMt,C,CollegeWallah,2022-12-19T10:08:16Z,1476937.0,20919.0,2479.0,12.0,845000,programming_languages,42h 38m 3s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9aiXlHcLx-mDH1Qul38wD3aR,C,CodeWithHarry,2019-04-20T07:11:58Z,552316.0,16607.0,1282.0,76.0,7330000,programming_languages,21h 27m 10s
UCM-yUTYGmrNvKOCcAl21g3w,PLdo5W4Nhv31a8UcMN9-35ghv8qyFWD9_S,C,JennysLecturesCSIT,2020-12-14T17:15:24Z,292549.0,5555.0,249.0,150.0,1860000,programming_languages,40h 6m 40s
UCQYMhOMi_Cdj1CEAU-fv80A,PLBlnK6fEyqRggZZgYpPMUxdY1CYkZtARR,C,NesoAcademy,2018-06-24T07:19:24Z,296199.0,4988.0,170.0,169.0,2870000,programming_languages,18h 56m 7s
UCHaapYTOjtIvumJxNJWqKeA,PLUaNxYlalMECkeFxDNCOFSRj6SLBf9Oi6,C,GOURAB,2021-07-12T15:44:47Z,455630.0,7386.0,302.0,103.0,104,programming_languages,25h 32m 12s
UC4o8Fdpv3g_AjgShAeivqpA,PLVlQHNRLflP8IGz6OXwlV_lgHgc72aXlh,C,NareshiTechnologies,2016-08-30T03:51:26Z,574949.0,6949.0,237.0,73.0,1320000,programming_languages,16h 55m 21s
UCQYMhOMi_Cdj1CEAU-fv80A,PLBlnK6fEyqRhX6r2uhhlubuF5QextdCSM,C,NesoAcademy,2018-02-19T05:14:24Z,248381.0,4076.0,123.0,314.0,2870000,programming_languages,38h 0m 58s
UCJbPGzawDH1njbqV-D5HqKw,PL6gx4Cwl9DGAKIXv8Yr6nhGJ9Vlcjyymq,C,thenewboston,2014-08-04T15:12:12Z,339898.0,2100.0,172.0,58.0,2680000,programming_languages,6h 32m 12s
UC59K-uG2A5ogwIrHw4bmlEg,PLsyeobzWxl7oBxHp43xQTFrw9f1CDPR6C,C,Telusko,2016-01-26T07:29:56Z,118954.0,1057.0,30.0,41.0,2550000,programming_languages,3h 6m 21s
UC7uzuZJIYzcxV9JJ1yAtHHg,PL78RhpUUKSwcgBrlBtstLjBMEtQmCRbHp,C,CompleteCodingbyPrashantSir,2024-04-03T02:58:01Z,175590.0,4349.0,552.0,3.0,220000,programming_languages,31h 38m 17s
UCxJp9aEteKmOeobEsHXwxAw,PLJ5C_6qdAvBFzL9su5J-FX8x80BMhkPy1,C,ComputerScienceandEngineering,2018-04-17T09:12:58Z,94055.0,625.0,21.0,61.0,128000,programming_languages,30h 39m 45s
UCJihyK0A38SZ6SdJirEdIOw,PLxCzCOWd7aiGmiGl_DOuRMJYG8tOVuapB,C,GateSmashers,2019-02-15T09:17:59Z,184150.0,4314.0,92.0,48.0,2290000,programming_languages,6h 52m 16s
UCdUNVXOCR2F8nzpjYGnBn1A,PL724pdDXl9Q3sf8nEH6z1mfeOPnd-h22L,C,ProgrammingGuruJi,2021-07-12T09:19:04Z,61854.0,1540.0,55.0,77.0,93700,programming_languages,10h 58m 34s
UCZ9_mhxSMyVtfPZOkb1PgTA,PL9RcWoqXmzaILAFdvl-Fa6H4B2A4nTuVt,C,EngineerskiPathshalabyUmeshDhande,2022-07-14T13:01:55Z,20357.0,393.0,20.0,60.0,862000,programming_languages,70h 0m 39s
UCvxAt_WebjZ_-pMsxpraROg,PLfVsf4Bjg79CZ5kHTiQHcm-l2q8j06ofd,C,LearningLad,2013-04-23T11:09:46Z,94847.0,1007.0,75.0,205.0,294000,programming_languages,25h 25m 48s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9agpFUAlPFe_VNSlXW5uE0YL,C++,CodeWithHarry,2020-01-11T13:50:44Z,666402.0,18804.0,929.0,74.0,7330000,programming_languages,21h 53m 44s
UCQYMhOMi_Cdj1CEAU-fv80A,PLBlnK6fEyqRh6isJ01MBnbNpV3ZsktSyS,C++,NesoAcademy,2021-05-01T10:19:10Z,84763.0,1449.0,44.0,50.0,2870000,programming_languages,10h 22m 26s
UCM-yUTYGmrNvKOCcAl21g3w,PLdo5W4Nhv31YU5Wx1dopka58teWP9aCee,C++,JennysLecturesCSIT,2022-05-02T11:37:29Z,67071.0,1160.0,87.0,83.0,1860000,programming_languages,25h 44m 55s
UCBwmMxybNva6P_5VmxjzwqA,PLfqMhTWNBTe137I_EPQd34TsgV6IO55pt,C++,ApnaCollege,2024-09-02T15:37:40Z,152199.0,3272.0,374.0,89.0,6590000,programming_languages,50h 0m 25s
UCQ-W1KE9EYfdxhL6S4twUNw,PLlrATfBNZ98dudnM48yfGUldqGD0S4FFb,C++,TheCherno,2017-03-26T08:14:42Z,339171.0,11094.0,376.0,107.0,699000,programming_languages,25h 43m 51s
UCDrf0V4fcBr5FlCtKwvpfwA,PLxgZQoSe9cg0df_GxVjz3DD_Gck5tMXAd,C++,CollegeWallah,2022-10-15T10:30:02Z,160231.0,2912.0,201.0,68.0,845000,programming_languages,85h 44m 38s
UCBwmMxybNva6P_5VmxjzwqA,PLfqMhTWNBTe0b2nM6JHVCnAkhQRGiZMSJ,C++,ApnaCollege,2020-10-08T15:03:37Z,294082.0,5760.0,410.0,245.0,6590000,programming_languages,61h 39m 4s
UC4o8Fdpv3g_AjgShAeivqpA,PLVlQHNRLflP8_DGKcMoRw-TYJJALgGu4J,C++,NareshiTechnologies,2016-08-30T03:51:40Z,116097.0,1529.0,69.0,79.0,1320000,programming_languages,19h 22m 31s
UCV7cZwHMX_0vk8DSYrS7GCg,PLqleLpAMfxGDq9Ehl8FUstcRrCRQPQO7n,C++,LearnCoding,2019-09-29T14:06:44Z,125541.0,2244.0,66.0,98.0,2270000,programming_languages,14h 59m 37s
UCNQ6FEtztATuaVhZKCY28Yw,PLu71SKxNbfoCPfgKZS8UE0MDuwiKvL8zi,C++,ChaiaurCode,2024-08-29T18:23:08Z,19052.0,968.0,308.0,18.0,609000,programming_languages,9h 45m 54s
UCldyi11QYNXYXiLjVbyw5dA,PLDzeHZWIZsTryvtXdMr6rPh4IDexB5NIA,C++,CodeHelpbyBabbar,2021-11-15T09:14:28Z,368767.0,7156.0,594.0,149.0,734000,programming_languages,96h 28m 51s
UCO0KFz5_gtZt-AfyIV2sAkw,PLmRclvVt5DtlXMvqL0zDqQu9Cvy6rsmd4,C++,codeitup,2021-04-24T18:34:28Z,66826.0,1631.0,79.0,80.0,279000,programming_languages,22h 1m 27s
UCZUyPT9DkJWmS_DzdOi7RIA,PL_c9BZzLwBRJVJsIfe97ey45V4LP_HXiG,C++,CalebCurry,2019-01-11T17:44:19Z,74774.0,1734.0,69.0,102.0,682000,programming_languages,22h 29m 18s
UC4JX40jDee_tINbkjycV4Sg,PLzMcBGfZo4-lmGC8VW0iu6qfMHjy7gLQ3,C++,TechWithTim,2021-03-05T21:41:09Z,63533.0,1807.0,88.0,20.0,1730000,programming_languages,5h 40m 35s
UCa--uYErOqjm8qT576P1hMQ,PLCInYL3l2AajFAiw4s1U4QbGszcQ-rAb3,C++,AdelNasim,2017-11-10T01:06:31Z,218483.0,3492.0,124.0,38.0,228000,programming_languages,11h 10m 0s
UC1XBh-m27kkgwLAwu_SRJBg,PLGjplNEQ1it_oTvuLRNqXfz_v_0pq6unW,JavaScript,ShradhaKhapra,2023-11-17T14:47:51Z,1246427.0,19180.0,1040.0,14.0,538000,programming_languages,13h 56m 4s
UCeVMnSShP_Iviwkknt83cww,PLu0W_9lII9ahR1blWXxgSlL4y9iQBnLpR,JavaScript,CodeWithHarry,2022-07-14T12:51:40Z,315069.0,7479.0,515.0,103.0,7330000,programming_languages,21h 36m 25s
UC3N9i_KvKZYP4F84FPIzgPQ,PLlasXeu85E9cQ32gLCvAvr9vNaUccPVNP,JavaScript,AkshaySaini,2020-10-18T02:47:42Z,851437.0,30101.0,1534.0,23.0,1880000,programming_languages,7h 34m 27s
UC59K-uG2A5ogwIrHw4bmlEg,PLsyeobzWxl7rrvgG7MLNIMSTzVCDZZcT4,JavaScript,Telusko,2021-05-04T16:07:12Z,129158.0,2185.0,106.0,43.0,2550000,programming_languages,5h 46m 4s
UCNQ6FEtztATuaVhZKCY28Yw,PLu71SKxNbfoBuX3f4EOACle2y-tRC5Q37,JavaScript,ChaiaurCode,2022-12-21T07:52:56Z,274505.0,9081.0,546.0,51.0,609000,programming_languages,20h 3m 30s
UCuT0rj__qEq_ZO3kYwun4Qg,PL0b6OzIxLPbx-BZTaWu_AF7hsKo_Fvsnf,JavaScript,YahuBaba,2019-01-02T12:05:27Z,209811.0,3441.0,138.0,107.0,347000,programming_languages,14h 28m 55s
UC4SVo0Ue36XCfOyb5Lh1viQ,PLZPZq0r_RZOO1zkgO4bIdfuLpizCeHYKv,JavaScript,BroCode,2023-08-24T23:01:13Z,64681.0,1577.0,49.0,80.0,2590000,programming_languages,12h 49m 33s
UCXgGY0wkgOzynnHvSEVmE3A,PLRAV69dS1uWSxUIk5o3vQY2-_VKsOpXLD,JavaScript,HiteshChoudhary,2020-07-03T11:51:11Z,59172.0,1529.0,81.0,65.0,988000,programming_languages,10h 39m 29s
UCW5YeuERMmlnqo4oq8vwUpg,PL4cUxeGkcC9i9Ae2D9Ee1RvylH38dKuET,JavaScript,NetNinja,2015-07-17T11:29:11Z,129113.0,1921.0,68.0,47.0,1740000,programming_languages,4h 53m 31s
UCBwmMxybNva6P_5VmxjzwqA,PLfqMhTWNBTe0PY9xunOzsP5kmYIz2Hu7i,JavaScript,ApnaCollege,2023-11-26T16:33:52Z,3249011.0,56301.0,2936.0,54.0,6590000,programming_languages,26h 37m 58s
UCSNkfKl4cU-55Nm-ovsvOHQ,PLDoPjvoNmBAx3kiplQR_oeDqLDBUDYwVv,JavaScript,ElzeroWebSchool,2021-05-26T15:43:30Z,85674.0,3343.0,135.0,188.0,1640000,programming_languages,19h 23m 16s
UCU7YluxOYon-yofPxfGHVog,PLc6SEcJkQ6DwiGCnVdCbWLqo6ceICD_4b,JavaScript,DeaAfrizal,2023-02-12T04:47:52Z,88788.0,0.0,210.0,12.0,520000,programming_languages,5h 48m 26s
UCdZ5-6wSDn_favDtAqxpYOg,PLHzs8hOU-sf5_9JNubPJpgMvTQSlaeRCe,JavaScript,infodaksh,2024-11-13T20:25:12Z,48778.0,1432.0,231.0,18.0,445,programming_languages,10h 44m 26s
UCFM3gG5IHfogarxlKcIHCAg,PLHiZ4m8vCp9OkrURufHpGUUTBjJhO9Ghy,JavaScript,LearnwithSumitLWSBangladesh,2021-08-12T12:41:05Z,29572.0,758.0,49.0,131.0,154000,programming_languages,33h 30m 16s
UCtg2VXPjjo0OGZ_2ra-f10Q,PLRvH37iEcMFFmOF1hubKmBQkz3zwKunBb,JavaScript,DGTech,2020-12-17T06:40:54Z,19695.0,366.0,25.0,13.0,57100,programming_languages,5h 37m 37s
UCNYi_zGmR519r5gYdOKLTjQ,PLQX9RkM4yEApVKQe9CiJ3TOtTTPYkx2ei,Ruby,JENNIE,2025-03-07T13:22:34Z,28142458.0,938418.0,57267.0,15.0,14700000,programming_languages,0h 44m 38s
UCYXIviXPAaaaU_AOotpXTAw,PLxA687tYuMWjafT-81ivljWOcaP57lKo2,Ruby,ReviveMusic,2025-03-07T05:01:08Z,9864858.0,78690.0,1027.0,18.0,1120000,programming_languages,4h 35m 21s
UC_wITz-Ze4JFc3WLQA1n3Hw,PL8DY7U8RjBETtJVBZzVVlUzrWIIBdSpUP,Ruby,RubyandBonnie,2018-06-07T12:22:27Z,8890278.0,26172.0,0.0,676.0,9750000,programming_languages,96h 45m 1s
UC_wITz-Ze4JFc3WLQA1n3Hw,PL8DY7U8RjBEQkBiP9GrVPZfQgMOdTC9FJ,Ruby,RubyandBonnie,2024-10-05T14:12:34Z,22385254.0,48316.0,0.0,47.0,9750000,programming_languages,8h 4m 48s
UCTVFsSXfi8B7WOdw-jDM4-w,PLSfx1NJkuWPWlVjFy5datW4Y-54ltIFw7,Ruby,APPSIMPACTAcademyHindi,2022-07-31T07:59:32Z,2267.0,37.0,5.0,98.0,787,programming_languages,11h 47m 41s
UCSHSZXGlEJGSCiMBRjioOPQ,PLJhNurmbdGv13v9_kYGoQ_YPstpl6kjPQ,Ruby,ObsidianMusic,2025-03-09T23:46:54Z,3013.0,38.0,0.0,15.0,16600,programming_languages,0h 41m 47s
UCjF2lVpoUweXPGf0oRJcP0A,PLrDWYhT7ZXja49M4enJPWCvkpy6ZDiM47,Ruby,MaxRubyOfficial,2015-06-23T19:42:43Z,1728241.0,3076.0,0.0,13.0,140000,programming_languages,5h 6m 15s
UCnNA2a6xYE_nusbwZ7sALRw,PLZmpSK3klBc7lS-Yx_sR_2MRL91VVBzvN,Ruby,GlobHaitian,2025-03-06T15:39:29Z,4521702.0,71697.0,994.0,36.0,8850,programming_languages,0h 54m 45s
UCd6tfLIT2CJsf1cmlZuutuQ,PL0EgyyX8wk70p7mahedqPkdey6ALaWkK4,Ruby,Kierforplaylists,2025-03-06T09:38:56Z,,,,,144,programming_languages,0h 41m 45s
UCIu74wDvbijNcE_vQ6R691A,PLJ5xjQxQ1jF_yxBOfqxZ4bFM_jxVcBXnf,Ruby,RubyBonnieGranny,2018-01-04T23:33:53Z,1545220.0,6147.0,0.0,147.0,1100000,programming_languages,33h 13m 17s
UCKpuWoEUZDFxkfu6dpfNt9g,PLNKtQw8T99OFXf0g91EFrA6ZLZzr4H4Ir,Ruby,Janette,2025-03-06T09:32:44Z,8931.0,0.0,8.0,15.0,15800,programming_languages,0h 41m 47s
UCXsq07iDmSvMIYcprYUt56g,PL0P4Jt_9pj82ZQSvBMwll3b92QWrkLcqb,Ruby,Ry2clean,2025-03-08T19:33:33Z,3243.0,38.0,4.0,15.0,4630,programming_languages,0h 41m 32s
UCDXfFDK3LD0gmfK-RNWWorw,PL2UbIoVfWVfq5ptEFjYgFy1sFC_sVoB7m,Ruby,EMORAEnglish,2023-09-14T08:25:34Z,93894.0,1335.0,251.0,95.0,52800,programming_languages,70h 47m 35s
UCvmINlrza7JHB1zkIOuXEbw,PLLAZ4kZ9dFpO90iMas70Tt4_wYjhLGkya,Ruby,GiraffeAcademy,2017-11-01T03:39:13Z,13329.0,269.0,10.0,35.0,310000,programming_languages,4h 14m 31s
UC_wITz-Ze4JFc3WLQA1n3Hw,PL8DY7U8RjBETaQtIQsg8VOa_wjbCgK4VD,Ruby,RubyandBonnie,2018-04-30T00:01:10Z,8318482.0,36295.0,0.0,61.0,9750000,programming_languages,12h 31m 59s
UCmbNDD-DifF92QNbKvlF_SA,PL0tP8lerTbX3MeIyMxGW2sLhWnPdn_xhd,Shell Script,MPrashant,2022-06-30T20:08:35Z,97687.0,2002.0,132.0,14.0,120000,programming_languages,10h 23m 52s
UCs6nmQViDpUw0nuIx9c_WvA,PLS1QulWo1RIYmaxcEqw5JhK3b-6rgdWO_,Shell Script,ProgrammingKnowledge,2017-02-18T17:38:54Z,292066.0,3126.0,148.0,45.0,1820000,programming_languages,20h 20m 54s
UCCLgKER7DNJc5sGXjMktsXg,PL6XT0grm_TfgvfQH58GEoEZrTyVl0ABnH,Shell Script,GauravSharma,2022-05-04T03:34:56Z,9116.0,169.0,11.0,55.0,99900,programming_languages,6h 21m 22s
UCnnQ3ybuyFdzvgv2Ky5jnAA,PLdpzxOOAlwvIZ7u-gtpX_bozrspUbTQ1S,Shell Script,AbhishekVeeramalla,2022-12-06T15:33:12Z,174318.0,3744.0,389.0,8.0,451000,programming_languages,5h 55m 12s
UCa7yaiTrUh5Wgg4fUvg9WJw,PL6UwySlcwEYIZGsbXnUxsojD0yeUA67lb,Shell Script,AmpCode,2021-05-04T20:40:18Z,21901.0,298.0,10.0,22.0,16000,programming_languages,4h 29m 18s
UCbjozK_PYCTLEluFlrJ8UZg,PLd3UqWTnYXOnBiXif3SL2W0vceGx6kt_V,Shell Script,DurgaSoftwareSolutions,2020-05-07T08:31:18Z,22000.0,243.0,22.0,47.0,841000,programming_languages,44h 48m 23s
UCn2ZGN0TEGhgoDDiT8S3m4w,PLPVaGLSxvigKa1SR8OWuevcFDJiDEiOcE,Shell Script,EngrAbhishekRoshan,2024-01-22T13:37:39Z,4418.0,108.0,15.0,15.0,20500,programming_languages,7h 46m 11s
UClboKaFwE4JHnga2hVmOasQ,PLlfy9GnSVerQu-uL0AdI3O5VzUmIv5pPf,Shell Script,TrainWithShubham,2024-01-29T07:33:57Z,18331.0,528.0,95.0,7.0,124000,programming_languages,3h 33m 51s
UC0ZTPkdxlAKf-V33tqXwi3Q,PLBf0hzazHTGMJzHon4YXGscxUvsFpxrZT,Shell Script,HackerSploit,2018-08-18T15:14:09Z,55692.0,1375.0,54.0,11.0,970000,programming_languages,2h 8m 19s
UCTokWGbaUuvKl9a6NUgTrUg,PL8cE5Nxf6M6b8qW7CSMsdKbEsPdG9pWfu,Shell Script,TechArkit,2017-01-22T17:19:22Z,17098.0,207.0,24.0,68.0,57900,programming_languages,20h 5m 46s
UCosFqIt2ejM08YrM4Bc7leQ,PL2qzCKTbjutJRM7K_hhNyvf8sfGCLklXw,Shell Script,VRTechnologiesForAutomation,2019-03-29T15:46:36Z,16260.0,212.0,9.0,40.0,35700,programming_languages,9h 23m 21s
UCs6nmQViDpUw0nuIx9c_WvA,PLS1QulWo1RIaAsfcLW-Jk-Cx3JGRP8tjh,Shell Script,ProgrammingKnowledge,2022-11-26T22:07:47Z,4852.0,60.0,2.0,25.0,1820000,programming_languages,3h 18m 51s
UCCuavXcwK5psq89d0wlDM_w,PLrFWmDe-rblpqyEzyAW6TMJyut-pbQHlr,Shell Script,CloudTechBurner,2024-02-26T10:16:36Z,794.0,19.0,1.0,8.0,16300,programming_languages,2h 25m 33s
UCxQKHvKbmSzGMvUrVtJYnUA,PLT98CRl2KxKGj-VKtApD8-zCqSaN2mD4w,Shell Script,LearnLinuxTV,2022-07-13T21:15:35Z,95138.0,3163.0,64.0,18.0,898000,programming_languages,5h 1m 42s
UCEpe5DhhS0HYFBaCVsU2Iwg,PL7B7FA4E693D8E790,Shell Script,TheBadTutorials,2012-05-20T19:47:38Z,98212.0,370.0,38.0,62.0,127000,programming_languages,6h 16m 32s
UCDLhbWS99zfYPnGj4NpRBGg,PLFoX_td1iTj8Aqs8oE0W6licmsBV2QUbO,PowerShell,NextOpsVideos,2019-12-14T11:06:59Z,11701.0,101.0,9.0,20.0,59100,programming_languages,5h 16m 53s
UCpp5f00_foq45lcHKITgBig,PLsjmv9aDmNDBg4x4mvRaxmvv1ARNvWX-p,PowerShell,ProgrammingsFun,2023-09-17T13:19:36Z,3058.0,68.0,3.0,10.0,8250,programming_languages,4h 50m 43s
UCqPxcTs1F2k-NeZ-igDHvnQ,PL6D474E721138865A,PowerShell,DonJones,2012-03-26T22:53:00Z,48443.0,137.0,5.0,99.0,35700,programming_languages,4h 44m 39s
UCyEj7D0Yn7hyBju9oonpF5A,PLFMaG86L3s1oUF8pOxsL_7hMgZXzNpZ55,PowerShell,InfiniteInstructor,2019-12-11T16:51:46Z,7241.0,130.0,11.0,25.0,9960,programming_languages,10h 55m 44s
UCQE8Ea7tMNQrdxy-r3smLBw,PLKWMn2eUhI2AJNBxfXuPlUUtQgAXhdmII,PowerShell,AdarshTomarGeekyHub,2023-08-05T06:37:59Z,1692.0,38.0,7.0,20.0,10100,programming_languages,4h 3m 9s
UCvW2sI1mbbjcoYN4yM5h2mw,PLS0spxc8nUsBsKcDbxP2f8xGubKVQdCHJ,PowerShell,SheshChauhanITTrainer,2019-09-07T06:12:17Z,15072.0,320.0,14.0,14.0,318000,programming_languages,4h 8m 46s
UCbuX73IbfYsCj6EKOun1h6w,PLnK11SQMNnE4vcvuAahz4KhNOS7zOfmB3,PowerShell,JackedProgrammer,2022-09-03T22:56:11Z,25474.0,553.0,22.0,11.0,15900,programming_languages,4h 17m 6s
UC__tc5YcVCmyqpq1FX2Ax9g,PLf2TKe70Vk1NMaSo4KFKPQGjA_acN9U4n,PowerShell,AComputerGuru,2021-09-05T04:04:48Z,1964.0,18.0,1.0,52.0,6120,programming_languages,12h 0m 10s
UCbuX73IbfYsCj6EKOun1h6w,PLnK11SQMNnE6o7rZqdXN_cv83SocL65vH,PowerShell,JackedProgrammer,2021-04-21T01:31:05Z,4515.0,80.0,7.0,195.0,15900,programming_languages,58h 28m 2s
